#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
139,"Don't Dance","3OH!3",80,7A,76,2026-04-26,03:16,39,"","3OH!3",2007-07-23,57,19,0,70,20,0,-3,D Minor,4,53BirqAVvxjDPQCH316BNM,TCABN1385334
140,"Bad Habit","The Kooks",123,5A,88,2026-04-26,03:41,62,"indie, indie rock","Listen",2014-01-01,73,5,0,85,0,10,-4,C Minor,4,3huV7eiNpaQlCB3LbZi9bB,GBUM71401804
141,"NOKIA","Drake",106,7B,73,2026-04-26,04:01,84,"rap","$ome $exy $ongs 4 U",2025-02-14,54,25,0,51,10,10,-4,F Major,4,2u9S9JJ6hTZS3Vf22HOZKg,USLD91772032
142,"Ick","Lay Bankz",138,10B,77,2026-04-26,01:55,67,"jersey club","Now You See Me",2023-08-09,90,27,0,52,10,10,-3,D Major,4,4EynEPKoSaPPaQbSXd2wer,QZVFR2301519
143,"Ugly","Fishbone",194,11B,82,2026-04-26,02:51,26,"funk rock, ska punk, ska","Fishbone",1985-00-00,29,42,0,76,0,0,-11,A Major,4,2644fhdnwfASkm38WikOJV,USSM19915990
144,"Ugly Boy","Die Antwoord",102,3A,67,2026-04-26,03:33,61,"","Donker Mag",2014-06-03,83,2,0,60,10,10,-5,A#/B♭ Minor,4,3bd1f4vkL6NMwL4BRV31wA,GBWWP1400365
145,"Grow A Pear","Kesha",120,8B,67,2026-04-26,03:28,64,"","Cannibal (Expanded Edition)",2010-11-19,86,2,0,89,0,10,-4,C Major,4,2ISUiwj8xXqHeUFcen0AIU,USRC11000890
146,"NO","Meghan Trainor",92,12A,80,2026-04-26,03:33,80,"","Thank You (Deluxe Version)",2017-05-12,56,1,0,66,20,70,-4,C♯/D♭ Minor,4,0l0CvurVUrr2w3Jj1hOVFc,USSM11600935
147,"Telephone","Lady Gaga,Beyoncé",122,4A,83,2026-04-26,03:40,74,"art pop, pop, ","The Fame Monster (Deluxe Edition)",2009-08-05,83,1,0,71,0,10,-6,F Minor,4,7rl7ao5pb9BhvAzPdWStxi,USUM70905541
148,"Blah Blah Blah (feat. 3OH!3)","Kesha,3OH!3",120,6B,84,2026-04-26,02:52,69,"","Animal (Expanded Edition)",2010-01-01,75,8,0,52,10,40,-3,A#/B♭ Major,4,7lWUJpax919G4JdaFEVmCy,USRC10900738
149,"La La La","Naughty Boy,Sam Smith",125,11A,65,2026-04-26,03:42,66,"soft pop","Hotel Cabana (Deluxe Version)",2014-01-01,77,11,0,26,0,0,-5,F#/G♭ Minor,4,36pLU2ywVeBKEF0rrKtmCB,GBAAA1300148
150,"Cooler Than Me","Mike Posner,Big Sean",129,6A,50,2026-04-26,03:45,63,"","A Matter Of Time",2009-02-28,84,15,0,79,10,10,-4,G Minor,4,2qE3sj3jXj44kbCIU7bkIn,QZANL1718483
151,"I Knew You Were Trouble.","Taylor Swift",77,2A,47,2026-04-26,03:39,79,"","Red (Big Machine Radio Release Special)",2012-10-22,62,0,0,68,0,0,-7,D#/E♭ Minor,4,6FB3v4YcR57y4tXFcdxI1E,USCJY1231039
152,"What the Hell","Avril Lavigne",150,11A,93,2026-04-26,03:40,79,"","Goodbye Lullaby (Expanded Edition)",2011-03-08,58,0,1,88,0,10,-4,F#/G♭ Minor,4,2z4U9d5OAA4YLNXoCgioxo,USRC11000915
153,"Breakin' Dishes","Rihanna",125,1A,66,2026-04-26,03:20,78,"","Good Girl Gone Bad",2007-01-01,80,0,0,86,0,0,-5,G#/A♭ Minor,4,5EcG8eMMlwkHRVa4aTR1qd,USUM70734702
154,"Toxic","Britney Spears",143,4A,84,2026-04-26,03:18,87,"pop","In The Zone",2003-11-13,77,2,3,92,10,20,-4,F Minor,4,6I9VzXrHxO9rA9A5euc8Ak,USJI10301005
155,"Womanizer","Britney Spears",139,1B,70,2026-04-26,03:44,83,"pop","Circus (Deluxe Version)",2008-12-02,72,7,0,24,0,0,-5,B Major,4,4fixebDZAVToLbUCuEloa2,USJI10800838
156,"Monster","Lady Gaga",120,8A,80,2026-04-26,04:09,72,"art pop, pop","The Fame Monster (Deluxe Edition)",2009-11-05,70,0,0,65,0,40,-5,A Minor,4,2WgyOP8Z1D6GQYumCwH4Dk,USUM70918597
157,"Paper Gangsta","Lady Gaga",99,3B,84,2026-04-26,04:23,46,"art pop, pop","The Fame Monster (Deluxe Edition)",2009-11-05,75,5,0,57,0,20,-5,C♯/D♭ Major,4,1o716Hgxa1s7yWCXxy8saX,USUM70824407
158,"If U Seek Amy","Britney Spears",130,9A,59,2026-04-26,03:36,76,"pop","Circus (Deluxe Version)",2008-12-02,72,2,0,54,0,0,-7,E Minor,4,2hdy9Wt9qp7M7d0U3ossu2,USJI10801329
159,"abcdefu (angrier)","GAYLE",122,12B,60,2026-04-26,02:39,68,"","abcdefu (angrier)",2021-09-24,67,7,0,45,0,10,-6,E Major,3,1EQFOouqdKYdpbNoOHRVO2,USAT22105185
160,"Bad Blood","Taylor Swift,Kendrick Lamar",170,10A,66,2026-04-26,03:20,68,"hip hop, west coast hip hop","Bad Blood",2015-05-17,65,3,0,22,10,10,-7,B Minor,4,6xsEAm6w9oMQYYg3jkEkMT,USCJY1531564
161,"Bitch Better Have My Money","Rihanna",103,3B,73,2026-04-26,03:39,76,"","Bitch Better Have My Money",2015-03-26,78,5,0,40,0,20,-5,C♯/D♭ Major,4,0NTMtAO2BV4tnGvw9EgBVq,QM5FT1500006
162,"Over Now","Post Malone",164,9A,78,2026-04-26,04:06,68,"","beerbongs & bentleys",2018-04-27,57,14,0,18,0,10,-4,E Minor,4,09IOPhEh1OMe0HD9b36FJk,USUM71805169
163,"Tití Me Preguntó","Bad Bunny",107,4A,72,2026-04-26,04:03,93,"reggaeton, trap latino, latin, urbano latino","Un Verano Sin Ti",2022-05-06,65,10,0,19,20,10,-5,F Minor,4,1IHWl5LamUGEuP4ozKQSXZ,QM6MZ2214878
164,"On The Floor","Jennifer Lopez,Pitbull",130,2A,78,2026-04-26,04:44,85,"","Love?",2011-04-29,73,11,0,57,0,0,-5,D#/E♭ Minor,4,3C0nOe05EIt1390bVABLyN,USUM71104034
165,"Like A G6","Far East Movement,The Cataracs,DEV",165,6A,84,2026-04-26,03:36,74,"","Free Wired",2010-01-01,36,1,0,78,40,10,-8,G Minor,5,4DvhkX2ic4zWkQeWMwQ2qf,USUM71008138
166,"It's Like That","Mariah Carey,Jermaine Dupri,Fatman Scoop",96,1A,63,2026-04-26,03:23,60,"christmas, southern hip hop, ","The Emancipation of Mimi",2005-04-12,80,9,0,85,0,0,-5,G#/A♭ Minor,4,7zL9xrz5krsuC6qVNluQQw,USIR20500028
167,"Wall To Wall","Chris Brown",188,6A,54,2026-04-26,03:43,71,"r&b","Exclusive (Expanded Edition)",2007-11-06,60,0,0,58,10,10,-7,G Minor,4,5Zu4UO0QlderRYNPFkbJeO,USJI10700418
168,"Soy Igual Que Tú (feat. Toby Love)","Alexis y Fido,Toby Love",94,10B,66,2026-04-26,03:44,65,"reggaeton, urbano latino, bachata","Sobrenatural",2007-09-28,85,28,0,52,20,20,-6,D Major,4,4Zil8ro7fhQGVYXl2YYkO2,USSD10704206
169,"Dímelo","Enrique Iglesias",115,4B,74,2026-04-26,03:37,66,"latin pop, latin","Insomniac (Deluxe Edition)",2007-00-00,78,6,0,85,0,0,-4,G#/A♭ Major,4,3t74Slmrcf23iKxdx2Rd3A,USUM70731440
170,"It's Over Now","112",98,3B,71,2026-04-26,04:24,60,"r&b","Part III",2001-00-00,66,1,0,23,0,0,-5,C♯/D♭ Major,4,769geiA8btidGHda4BBDOJ,USBB40581357
171,"Cry Me a River","Justin Timberlake",74,1A,65,2026-04-26,04:48,80,"","Justified",2002-11-04,62,58,0,56,10,10,-7,G#/A♭ Minor,4,7Lf7oSEVdzZqTA0kEDSlS5,USJI10200366
172,"What Goes Around.../...Comes Around (Interlude)","Justin Timberlake",76,9B,72,2026-04-26,07:28,81,"","FutureSex/LoveSounds",2006-09-12,69,12,0,43,0,50,-5,G Major,4,3pD0f7hSJg2XdQ6udw5Tey,USJI10600479
173,"Shut Up","Black Eyed Peas",113,10B,72,2026-04-26,04:56,75,"","Elephunk",2003-06-24,81,7,0,58,20,20,-4,D Major,4,0KxU9wjCedUxSGdjuFdBDu,USIR10311895
174,"My Kink Is Karma","Chappell Roan",87,10B,60,2026-04-26,03:42,69,"","The Rise and Fall of a Midwest Princess",2023-09-22,56,1,0,42,0,10,-6,D Major,4,32fSZSbxeVoiZShMQKLc6Z,USUG12302737
175,"(You Drive Me) Crazy","Britney Spears",104,5A,94,2026-04-26,03:18,71,"pop","...Baby One More Time (Digital Deluxe Version)",1999-01-12,75,5,0,96,0,30,-4,C Minor,4,1DSJNBNhGZCigg9ll5VeZv,USJI19910451
176,"Don't","Ed Sheeran",95,3B,61,2026-04-26,03:39,62,"soft pop","x (Wembley Edition)",2013-00-00,81,1,0,85,0,60,-7,C♯/D♭ Major,4,6gTJaPuj8DT8RjuDJyBgzP,GBAHS1400090
177,"Go Away","Weezer,Best Coast",112,3B,81,2026-04-26,03:13,87,"alternative rock, ","Everything Will Be Alright In The End",2014-10-01,49,0,5,39,0,10,-5,C♯/D♭ Major,4,1O9D7P7Z1wMJXW19zTXrXi,USUM71412843
178,"Blow Me","P!nk",114,9B,92,2026-04-26,04:16,67,"","The Truth About Love",2012-09-18,60,0,0,73,0,20,-3,G Major,4,4k80K0b6KZ2QjAYkXON7q6,USRC11200669
179,"Funhouse","P!nk",104,10A,86,2026-04-26,03:24,60,"","Funhouse (Expanded Edition)",2008-10-24,79,1,0,83,0,0,-3,B Minor,4,1uexV2mYuZmLhVz4G5LUZv,USLF20800184
180,"U + Ur Hand","P!nk",141,8B,89,2026-04-26,03:34,68,"","I'm Not Dead",2006-04-04,71,0,0,89,0,0,-4,C Major,4,1iOJQhxKSJ7dg3Dk03yPnl,USLF20500242
181,"RUDE","Ella Isaacson",130,7B,52,2026-04-26,02:24,51,"","RUDE",2023-02-10,79,32,0,41,0,10,-4,F Major,4,2PXHdc5d8Uuckc2e9hhBEV,QM24S2300202
182,"Manic Pixie Dream Girl","ILUKA",130,9B,74,2026-04-26,03:39,28,"","Manic Pixie Dream Girl",2025-07-11,61,1,0,23,0,0,-5,G Major,4,2EkbykDiLsmMBL5I27RH5e,CAN112501294
183,"Woman Gone Mad","ILUKA",168,2A,61,2026-04-26,02:57,38,"","Woman Gone Mad",2025-03-07,50,1,0,16,0,10,-6,D#/E♭ Minor,4,2NYHtLFcLqq7T7MXTXrsK8,CAN112500289
184,"LABOUR - the cacophony","Paris Paloma",168,10A,79,2026-04-26,04:07,80,"","LABOUR (the cacophony)",2024-03-29,53,5,0,29,10,20,-8,B Minor,4,4B0cJGASxVICLW2AsBZhiE,CAN112400852
185,"Don’t Come Lookin’ - Live at the Ryman","Jackson Dean",80,10B,79,2026-04-26,03:53,32,"country, country rock","Live at the Ryman",2023-04-14,30,0,0,45,0,90,-6,D Major,4,2wAfvYle8ykgLCNplcYWoA,QZRD92302654
186,"Coalmine","Armchair Cynics",192,9B,79,2026-04-26,03:27,16,"","Killing The Romance (20th Anniversary Edition)",2025-08-22,29,5,0,38,0,30,-5,G Major,4,5zw7W1CG27qzyUyugA3yB8,CAB390500061
